Doulist, Page, NO., ID, Score, Rating, Votes, Title 
20172127, 107, 2653, 1011655, 24.1, 8.9, 43, 中国衣冠服饰大辞典 
20172127, 107, 2654, 2128483, 27.1, 9.3, 54, 西游记 
20172127, 107, 2655, 2093213, -0.0, 0.0, 1, 宋元明清诗鉴赏辞典 
20172127, 107, 2656, 5363307, -1.7, 0.0, 2, 宋元语言词典 
20172127, 107, 2657, 5969485, -1.7, 0.0, 2, 中国近代学制比较研究 
20172127, 107, 2658, 1090658, 14.1, 7.7, 15, 费孝通人生漫笔 
20172127, 107, 2659, 6823010, 0.0, 0.0, 0, (黑胶)斯卡布罗集市 
20172127, 107, 2660, 6951107, -4.9, 0.0, 7, 萧红画传 
20172127, 107, 2661, 25998266, 20.3, 7.1, 82, 一切坚固的都烟消云散 
20172127, 107, 2662, 1057095, 37.3, 8.6, 449, 一切坚固的东西都烟消云散了 
20172127, 107, 2663, 20435633, 45.5, 9.2, 895, 小艾，爸爸特别特别地想你！ 
20172127, 107, 2664, 24295432, 25.3, 8.6, 63, 有些时候，我特别喜欢爸爸 
20172127, 107, 2665, 2044609, 35.9, 8.5, 395, 上海老味道 
20172127, 107, 2666, 25776456, 40.7, 8.7, 712, 老味道 
20172127, 107, 2667, 5335873, 15.2, 7.5, 21, 庭院屋顶种花与景观设计 
20172127, 107, 2668, 1437900, 44.6, 8.7, 1323, 冰点故事 
20172127, 107, 2669, 1290268, 25.4, 8.2, 86, 冰点’03 
20172127, 107, 2670, 25896046, 15.0, 7.8, 17, 孩子是脚，教育是鞋 
20172127, 107, 2671, 4082138, 15.6, 7.9, 18, 《德慧智慧性图文思维教育——别把孩子教笨了》 
20172127, 107, 2672, 1041801, 18.3, 7.5, 39, 没有名字的城市 
20172127, 107, 2673, 1082236, 37.6, 8.4, 586, 我没有自己的名字 
20172127, 107, 2674, 4061279, 43.3, 9.5, 483, 怪物特別篇：沒有名字的怪物 
20172127, 107, 2675, 25723401, 29.2, 8.5, 129, 第三帝国的语言 
20172127, 115, 2851, 3723571, 26.7, 8.5, 86, 陀思妥耶夫斯基论艺术 
20172127, 115, 2852, 1116305, 34.3, 9.1, 180, 论钢琴表演艺术 
20172127, 115, 2853, 6749582, 33.9, 8.4, 313, 论科学与艺术的复兴是否有助于使风俗日趋纯朴 
20172127, 115, 2854, 6796935, 24.4, 8.0, 84, 艺术与艺术家论 
20172127, 115, 2855, 1393413, 26.7, 8.3, 99, 艺术创造论 
20172127, 115, 2856, 1156398, 24.0, 9.2, 36, 卡萨尔斯论演奏艺术 
20172127, 115, 2857, 1463347, 22.5, 8.3, 48, 论电影艺术 
20172127, 115, 2858, 1005153, 21.4, 8.0, 49, 安格尔论艺术 
20172127, 115, 2859, 11515293, -0.0, 0.0, 1, 斑衣吹笛人 
20172127, 115, 2860, 1017343, 22.8, 8.5, 45, 哈默林的花衣吹笛人 
20172127, 115, 2861, 20387726, -0.0, 0.0, 1, 芥川獎作品選集（一） 
20172127, 115, 2862, 20387736, -0.0, 0.0, 1, 芥川獎作品選集（二） 
20172127, 115, 2863, 1234604, 39.0, 9.0, 405, 翻译研究 
20172127, 115, 2864, 4881523, 23.9, 9.4, 32, 翻译研究入门 
20172127, 115, 2865, 10554487, 27.1, 7.9, 150, 致长久爱你的时光 
20172127, 115, 2866, 1868640, 22.7, 8.8, 37, 蛇 
20172127, 115, 2867, 1989674, 26.2, 7.2, 266, 月亮背面 
20172127, 115, 2868, 2146282, 26.2, 8.8, 64, 施蛰存心理小说 
20172127, 115, 2869, 1845926, 17.1, 7.8, 25, 蟬 
20172127, 115, 2870, 1772580, 33.3, 9.2, 143, 蟬時雨 
20172127, 115, 2871, 4126946, 22.0, 8.9, 31, 海街diary 1 蝉時雨のやむ頃 
20172127, 115, 2872, 3162991, 60.7, 9.6, 5193, 艺术的故事 
20172127, 115, 2873, 3142380, 27.1, 8.6, 85, 凍土的旅人 
20172127, 115, 2874, 1449606, 21.3, 8.4, 37, 未带地图的旅人 
20172127, 115, 2875, 1371206, 18.6, 8.6, 21, 張愛玲的小說藝術 
20172127, 117, 2901, 1311660, 24.3, 8.1, 76, 老师怎样和学生说话 
20172127, 117, 2902, 4206248, 22.8, 8.9, 35, 梵谷傳 
20172127, 117, 2903, 4262680, 35.7, 8.0, 658, 九州志·王朝启示录·复仇的姬武神 
20172127, 117, 2904, 4087913, 29.7, 8.2, 183, 借东西的小人复仇记 
20172127, 117, 2905, 1236678, 15.2, 8.1, 15, 英语小说名篇赏析/英语幽默故事精选/英语散文名篇赏析/英语力作佳译鉴赏/英语名言集锦/英语名诗欣赏 
20172127, 117, 2906, 3272666, 19.2, 8.9, 20, 蔷薇的玛利亚 II 
20172127, 117, 2907, 3272667, 14.9, 8.3, 13, 蔷薇的玛利亚 III 
20172127, 117, 2908, 1010579, 26.7, 8.3, 100, 蓦然回首 
20172127, 117, 2909, 2255385, 13.6, 7.8, 13, 敻虹詩集 
20172127, 117, 2910, 1704014, 24.5, 8.3, 68, 你应该了解的100个西方名画故事 
20172127, 117, 2911, 1444027, 22.2, 8.6, 38, 确定性的寻求 
20172127, 117, 2912, 1372994, 0.0, 0.0, 0, 林居筆話 
20172127, 117, 2913, 3986191, 0.0, 0.0, 0, 蘇打水集 
20172127, 117, 2914, 3164460, 18.1, 8.9, 17, 文学经典与当代人生 
20172127, 117, 2915, 2375034, -2.7, 0.0, 3, 萧莎 
20172127, 117, 2916, 3554659, -2.7, 0.0, 3, 莫斯科的寒夜 
20172127, 117, 2917, 1976572, 20.2, 8.5, 29, 凝眸深处 
20172127, 117, 2918, 5375507, -2.7, 0.0, 3, 林肯外传 
20172127, 117, 2919, 1798392, 15.8, 7.6, 22, 香港之秋 
20172127, 117, 2920, 6510688, 33.0, 8.0, 405, 看见成长的自己 
20172127, 117, 2921, 25912233, -0.0, 0.0, 1, 我看美国佬 
20172127, 117, 2922, 1047843, 30.7, 8.2, 219, 老古董 
20172127, 117, 2923, 20470487, 23.2, 8.2, 59, 酸甜苦辣咸 
20172127, 117, 2924, 4704245, 25.3, 9.5, 37, 同情的罪 
20172127, 117, 2925, 6397072, 31.3, 8.2, 244, 施剑翘复仇案 
20172127, 118, 2926, 3242931, 31.9, 9.2, 117, 驚爆危機 07 
20172127, 118, 2927, 1366957, -3.5, 0.0, 4, 悠遊之歌 
20172127, 118, 2928, 20375538, 27.7, 8.4, 109, 浪游之歌 
20172127, 118, 2929, 2150647, 27.6, 8.9, 75, 女性三部曲 
20172127, 118, 2930, 23155737, 21.9, 8.6, 36, 张晓风经典作品系列 
20172127, 118, 2931, 1917446, 25.9, 8.0, 110, 八月的星期天 
20172127, 118, 2932, 1878343, 31.0, 8.7, 149, 毛姆小说集 
20172127, 118, 2933, 4924933, 0.0, 0.0, 0, 五陵少年 
20172127, 118, 2934, 1163747, 33.2, 8.6, 232, 七里香/无怨的青春/时光九篇(台湾著名女诗人席慕蓉抒情诗合集) 
20172127, 118, 2935, 1043471, 29.6, 8.1, 196, 大杂烩 
20172127, 118, 2936, 1746435, 29.9, 9.6, 67, 大地之歌-吉米·哈利作品集 
20172127, 118, 2937, 6507601, 32.8, 9.3, 125, 生命喜悦的祈祷 
20172127, 118, 2938, 1098640, 26.8, 8.1, 120, 康州美国佬在亚瑟王朝 
20172127, 118, 2939, 20470459, 20.9, 8.3, 37, 南北看 
20172127, 118, 2940, 1336339, 32.1, 8.5, 211, 靈魂占星 
20172127, 118, 2941, 1064014, 38.8, 8.3, 799, 中国吃 
20172127, 118, 2942, 26292422, 33.9, 7.7, 674, 顾中一说：我们到底应该怎么吃？ 
20172127, 118, 2943, 1234605, 34.6, 9.0, 204, 翻译新究 
20172127, 118, 2944, 5393756, -0.0, 0.0, 1, 众神 
20172127, 118, 2945, 20470504, 19.2, 8.0, 33, 什锦拼盘 
20172127, 118, 2946, 10810164, 14.1, 8.0, 13, 人間情味 
20172127, 118, 2947, 25840819, 14.8, 8.1, 14, 无情世界的感情 
20172127, 118, 2948, 4190499, 14.5, 8.0, 14, 白天鹅红珊瑚 
20172127, 118, 2949, 11542901, 11.4, 7.1, 12, 我的母亲 
20172127, 118, 2950, 1425035, 23.2, 8.2, 59, 荒山之恋 
20172127, 129, 3201, 3669596, 35.5, 8.1, 567, 岁月与性情 
20172127, 129, 3202, 1108903, 24.4, 8.3, 67, 与钢琴大师在一起的岁月 
20172127, 129, 3203, 4229367, 33.8, 8.4, 307, 宝贝，宝贝 
20172127, 129, 3204, 5264093, 31.3, 8.4, 203, 守望的距离 
20172127, 129, 3205, 11601993, 40.0, 8.1, 1266, 安静 
20172127, 129, 3206, 5328008, 25.2, 8.3, 77, 安静 
20172127, 129, 3207, 5328011, 27.3, 8.4, 102, 善良 丰富 高贵 
20172127, 129, 3208, 2346768, 35.6, 8.4, 419, 风中的纸屑 
20172127, 129, 3209, 5264094, 32.7, 8.0, 383, 内在的从容 
20172127, 129, 3210, 7001199, 27.9, 8.0, 161, 把心安顿好 
20172127, 129, 3211, 10476938, 21.1, 7.9, 50, 身心安顿 
20172127, 129, 3212, 3681639, 32.2, 8.2, 286, 正念 
20172127, 129, 3213, 10550911, 26.6, 8.9, 64, 尼采 
20172127, 129, 3214, 10344290, 24.7, 8.3, 71, 尼采与形而上学 
20172127, 129, 3215, 4908875, 28.0, 9.3, 61, 康德与形而上学疑难 
20172127, 129, 3216, 3747071, 16.5, 8.1, 19, 形而上学与社会希望 
20172127, 129, 3217, 1020182, 34.2, 8.5, 300, 尼采与柏拉图主义 
20172127, 129, 3218, 1026171, 31.9, 8.7, 171, 尼采与哲学 
20172127, 129, 3219, 1456201, 26.7, 8.5, 86, 施特劳斯与尼采 
20172127, 129, 3220, 25969417, 16.7, 7.7, 25, 吃什么呢? 
20172127, 129, 3221, 25942396, 28.7, 7.4, 350, 日本味道 
20172127, 129, 3222, 25922419, 24.9, 8.3, 73, 日本味儿 
20172127, 129, 3223, 25976301, -5.2, 0.0, 8, 如花·风华绝代梅艳芳 
20172127, 129, 3224, 25924201, 24.5, 7.6, 123, 旅行箱 
20172127, 129, 3225, 3115901, 42.8, 8.3, 1590, 幸福旅行箱 
20172127, 131, 3251, 1795172, 16.1, 8.2, 17, 廢棄公主 3: 獻給異教徒的安魂曲 
20172127, 131, 3252, 24870163, 32.2, 7.6, 556, 万物皆有伤心处 
20172127, 131, 3253, 25950163, 25.8, 8.2, 92, 自由女人 
20172127, 131, 3254, 3523041, 64.7, 9.2, 15543, 平凡的世界（全三册） 
20172127, 131, 3255, 1204612, 17.6, 8.1, 23, 周礼 
20172127, 131, 3256, 1245497, 32.3, 9.5, 101, 周禮正義（全十四冊） 
20172127, 131, 3257, 1047521, 25.5, 8.7, 61, 礼记 
20172127, 131, 3258, 1042938, 32.4, 9.3, 118, 礼记集解（全三册） 
20172127, 131, 3259, 1161594, 29.5, 8.5, 136, 礼记译解（全二册） 
20172127, 131, 3260, 3223402, 27.0, 9.0, 64, 礼记正义（全三册） 
20172127, 131, 3261, 1171631, 26.0, 8.5, 76, 大戴礼记解诂 
20172127, 131, 3262, 1040695, 27.2, 8.4, 100, 礼记译注（上、下） 
20172127, 131, 3263, 1253444, 21.9, 8.3, 44, 礼记训纂（上下） 
20172127, 131, 3264, 3034087, 15.4, 8.2, 15, 礼记大学篇伍严两家解说 
20172127, 131, 3265, 1495300, 19.2, 8.1, 31, 齐民要术 
20172127, 131, 3266, 3609406, 18.6, 8.7, 20, 齐民要术译注 
20172127, 131, 3267, 3090796, 18.6, 8.2, 26, 饮膳正要 
20172127, 131, 3268, 19974860, 40.5, 8.6, 762, 孤獨的美食家 
20172127, 131, 3269, 25968489, 34.8, 8.2, 445, 孤独的美食家 
20172127, 131, 3270, 3264665, 49.3, 8.6, 3243, 三十而立 
20172127, 131, 3271, 10574672, 26.2, 8.4, 85, 練習一個人：Lifestyle Magazine 
20172127, 131, 3272, 1882239, 37.3, 9.1, 286, 时间简史 
20172127, 131, 3273, 2362915, 32.1, 9.5, 98, 金刚经 
20172127, 131, 3274, 5988604, 24.3, 8.6, 54, 大設計 
20172127, 131, 3275, 6963965, 29.3, 8.1, 188, 大设计 
20172127, 139, 3451, 25900091, 23.2, 8.5, 48, 特洛伊3·诸王陨落 
20172127, 139, 3452, 1057797, 29.5, 8.3, 163, 霍金的宇宙 
20172127, 139, 3453, 1062694, 49.8, 8.8, 2731, 荷马史诗·奥德赛 
20172127, 139, 3454, 1277014, 26.9, 8.7, 76, 漫游锦绣中华/三毛大世界 
20172127, 139, 3455, 1102374, 18.0, 8.4, 21, 桑那高地的太阳 
20172127, 139, 3456, 1943611, 14.5, 8.0, 14, 朝戈-站在精神的高地上 
20172127, 139, 3457, 1069602, 14.3, 7.9, 14, 观星指南-阿西莫夫少年宇宙丛书 
20172127, 139, 3458, 10808841, 39.4, 9.4, 303, 夜观星空 
20172127, 139, 3459, 2010037, 14.4, 8.3, 12, 世界最大的最小的杂技演员小不点 
20172127, 139, 3460, 1016814, 31.1, 8.0, 288, 爱因斯坦的圣经 
20172127, 139, 3461, 1169999, 29.1, 8.6, 118, 爱因斯坦的宇宙 
20172127, 139, 3462, 6533225, 25.7, 9.3, 44, 爱因斯坦的望远镜 
20172127, 139, 3463, 7067456, 20.6, 8.0, 42, 谁得到了爱因斯坦的办公室 
20172127, 139, 3464, 1121192, 24.7, 8.7, 54, 在爱因斯坦的时空旅行 
20172127, 139, 3465, 4243212, 22.6, 7.6, 84, 时光机器 
20172127, 139, 3466, 1226202, 26.4, 9.1, 55, 亚马逊丛林历险记 
20172127, 139, 3467, 1031385, 27.0, 8.0, 135, 独影自命 
20172127, 139, 3468, 5920819, 37.5, 8.5, 517, 茶花女 
20172127, 139, 3469, 1101911, 33.3, 8.9, 183, 一个陌生女人的来信 夜色朦胧 
20172127, 139, 3470, 2050806, 39.5, 8.1, 1154, 爱情故事 
20172127, 139, 3471, 1006261, 12.7, 7.0, 17, 爱情故事 
20172127, 139, 3472, 1418952, 46.5, 8.9, 1427, 情書 
20172127, 139, 3473, 1050083, 37.8, 8.1, 861, 我就喜欢你这样的地方 
20172127, 139, 3474, 1024468, 47.0, 9.0, 1375, 金锁记 
20172127, 139, 3475, 3023514, 33.7, 8.8, 211, 这里的黎明静悄悄 
20172127, 140, 3476, 21345970, 24.3, 8.1, 76, 逃出14號勞改營 
20172127, 140, 3477, 11637051, 35.7, 8.1, 588, 平壤水族馆 
20172127, 140, 3478, 3131458, 36.1, 9.0, 257, 天使禁獵區13 
20172127, 140, 3479, 4237548, 56.7, 9.3, 4208, 平凡的世界（全三册） 
20172127, 140, 3480, 19995918, 47.5, 8.2, 4138, 蛙 
20172127, 140, 3481, 19982771, 39.2, 9.2, 348, 白鹿原 
20172127, 140, 3482, 22530285, 26.4, 9.4, 46, 中国历代政治得失 
20172127, 140, 3483, 24851460, 50.5, 8.7, 3447, 历代经济变革得失 
20172127, 140, 3484, 3171864, 35.6, 7.6, 1067, 一头想要被吃掉的猪 
20172127, 140, 3485, 1397594, 32.8, 8.3, 286, 致新知识分子 
20172127, 140, 3486, 4000736, 35.4, 9.0, 232, 正义论（修订版） 
20172127, 140, 3487, 21967237, 26.3, 9.5, 43, 论美国的民主 
20172127, 140, 3488, 1067576, 34.2, 9.2, 164, 旧制度与大革命 
20172127, 140, 3489, 1211889, 17.2, 8.0, 23, 激进民主 
20172127, 140, 3490, 3053894, 28.7, 8.8, 95, 罗伯特议事规则 
20172127, 140, 3491, 20441867, 21.7, 8.0, 52, 大人为什么要开会 
20172127, 140, 3492, 20502310, 31.1, 9.5, 85, 经济学 
20172127, 140, 3493, 26012652, 19.4, 7.9, 36, 二十一世紀資本論 
20172127, 140, 3494, 21709397, 23.1, 8.0, 67, 人文经济学 
20172127, 140, 3495, 1315186, 36.9, 9.2, 247, 国民经济学原理 
20172127, 140, 3496, 2335325, 28.0, 9.0, 74, 经济学基础文献选读 
20172127, 140, 3497, 21331443, 30.9, 8.0, 274, 中国是部金融史 
20172127, 140, 3498, 25840005, 28.7, 8.3, 140, 中国是部金融史2 
20172127, 140, 3499, 3057556, 55.9, 9.0, 5439, 狂热分子 
20172127, 140, 3500, 1322455, 56.0, 8.8, 7227, 遥远的救世主 
20172127, 143, 3551, 25852794, 29.5, 7.8, 263, 故宫藏美（彩图典藏本） 
20172127, 143, 3552, 2327971, 16.4, 8.3, 17, 故宫藏画大系 
20172127, 143, 3553, 25891574, 31.2, 9.2, 106, 甲午海战 
20172127, 143, 3554, 25871778, 41.3, 8.5, 969, 数据之巅 
20172127, 143, 3555, 25902031, 27.9, 8.2, 134, 她们知道我来过 
20172127, 143, 3556, 26052898, 34.9, 7.7, 822, 我从新疆来 
20172127, 143, 3557, 7051473, 26.2, 8.1, 107, 我从彩虹那边来 
20172127, 143, 3558, 3214577, 21.7, 8.7, 33, 我从西藏来 
20172127, 143, 3559, 1664600, 19.4, 8.2, 30, 美国耶鲁大学艺术学院素描教程 
20172127, 143, 3560, 1290962, 19.4, 8.2, 30, 耶鲁大学艺术与建筑系馆 
20172127, 143, 3561, 1002701, 33.9, 8.9, 200, 中国绘画三千年 
20172127, 143, 3562, 1034605, 26.1, 8.3, 90, 穿梭时空三千年 
20172127, 143, 3563, 3121340, 18.1, 8.2, 24, 星舰英雄传说上下，穿梭时空三千年 
20172127, 143, 3564, 4733982, 28.6, 8.3, 138, 轴心时代 
20172127, 143, 3565, 25857941, 21.2, 7.9, 51, 病毒来袭 
20172127, 143, 3566, 1532385, 22.6, 8.7, 38, 大迁徙 
20172127, 143, 3567, 2209257, 29.7, 8.3, 168, 欧洲民族大迁徙史话 
20172127, 143, 3568, 5405061, 14.1, 8.0, 13, 动物大迁徙 
20172127, 143, 3569, 25747269, 31.8, 7.7, 453, 颠覆医疗 
20172127, 143, 3570, 25877184, 28.2, 8.8, 88, 蚂蚁之美 
20172127, 143, 3571, 1082187, 42.6, 9.0, 700, 人类的天性 
20172127, 143, 3572, 1146989, 35.4, 9.0, 232, 与孩子的天性合作 
20172127, 143, 3573, 25900305, 33.1, 8.1, 366, 舌尖上的历史 
20172127, 143, 3574, 11509650, 29.0, 8.0, 195, 舌尖上的世界 
20172127, 143, 3575, 10827645, 31.0, 8.0, 281, 舌尖上的上海 
20172127, 144, 3576, 25900884, 22.7, 8.3, 50, 檀岛花事 
20172127, 144, 3577, 25986341, 50.0, 8.4, 4772, 万万没想到 
20172127, 144, 3578, 25902222, 46.5, 9.0, 1278, 文明之光（第二册） 
20172127, 144, 3579, 26275177, 45.3, 9.1, 951, 文明之光 （第三册） 
20172127, 144, 3580, 25793667, 42.1, 8.2, 1607, 植物知道生命的答案 
20172127, 144, 3581, 1397406, 29.1, 8.1, 180, 生命的答案，水知道 
20172127, 144, 3582, 10544770, 28.7, 8.7, 102, 宇宙的答案云知道 
20172127, 144, 3583, 25872643, 34.3, 9.1, 182, 不可思议的旅程 
20172127, 144, 3584, 26017249, 14.4, 7.6, 17, 窗后的少年 
20172127, 144, 3585, 25975708, -3.5, 0.0, 4, 儿童艺术博物馆：和孩子一起欣赏世界名画 
20172127, 144, 3586, 25945507, 29.2, 8.6, 120, 帕瓦娜的守候 
20172127, 144, 3587, 25867567, 10.8, 7.0, 11, 少年与海 
20172127, 144, 3588, 4049266, 23.5, 8.7, 44, 少年与果子狸 
20172127, 144, 3589, 25923082, 28.5, 9.3, 66, 万物运转的秘密 
20172127, 144, 3590, 25811462, 52.5, 8.4, 7261, 小顾聊绘画·壹 
20172127, 144, 3591, 26265303, 47.0, 8.2, 3780, 小顾聊绘画·贰 
20172127, 144, 3592, 25906923, -4.5, 0.0, 6, 我看见一只鸟 
20172127, 144, 3593, 7007781, 23.9, 8.3, 62, 一只鸟的选择 
20172127, 144, 3594, 26036272, -5.5, 0.0, 9, 我是一只狐狸狗 
20172127, 144, 3595, 1007309, 26.6, 8.1, 115, 我是一只风筝 
20172127, 144, 3596, 4864017, 20.9, 8.9, 26, 我是一只猫精① 
20172127, 144, 3597, 25887385, 27.3, 8.1, 132, 我想你了，爸爸 
20172127, 144, 3598, 24529565, 15.9, 8.0, 18, 妈妈，我又想你了 
20172127, 144, 3599, 25942229, 15.3, 7.2, 26, 用七十万年造好床 
20172127, 144, 3600, 25942246, 15.1, 7.3, 23, 用七十万年煮好饭 
20172127, 161, 4001, 2275558, 31.0, 9.0, 117, 中庸 
20172127, 161, 4002, 3995581, 31.8, 9.5, 94, 诗经 
20172127, 161, 4003, 3071919, 26.3, 9.1, 54, 福尔摩斯探案集 
20172127, 161, 4004, 1000792, 25.9, 8.8, 61, 老舍 
20172127, 161, 4005, 6725978, 32.8, 8.3, 284, 逍遥游 
20172127, 161, 4006, 25952961, 44.8, 8.8, 1231, 博尔赫斯谈话录 
20172127, 161, 4007, 1204917, 27.3, 9.6, 47, 安徒生童话 
20172127, 161, 4008, 1498505, 23.1, 8.8, 39, 王维 
20172127, 161, 4009, 1005619, 38.6, 9.5, 248, 王维集校注（全四册） 
20172127, 161, 4010, 1686414, 31.1, 8.9, 128, 王维孟浩然诗选 
20172127, 161, 4011, 1027917, 29.4, 9.2, 81, 王维诗选 
20172127, 161, 4012, 10760882, 28.4, 8.6, 106, 金子美铃物语 
20172127, 161, 4013, 1982120, 42.5, 9.0, 692, 向着明亮那方 
20172127, 161, 4014, 11534101, 27.8, 9.1, 67, 星星和蒲公英 
20172127, 161, 4015, 5939303, 36.0, 9.0, 254, 自己的颜色 
20172127, 161, 4016, 25867570, 37.2, 9.5, 203, 人生的智慧 
20172127, 161, 4017, 2058243, 20.3, 8.4, 31, 大头马的鬼马日记 
20172127, 161, 4018, 21692813, 46.1, 7.6, 8383, 眠 
20172127, 161, 4019, 25776922, 26.9, 7.2, 307, 春宴 
20172127, 161, 4020, 3851799, 38.2, 8.1, 924, 天行者 
20172127, 161, 4021, 1054181, 47.7, 8.8, 1957, 牧羊少年奇幻之旅 
20172127, 161, 4022, 6963813, 28.4, 8.9, 84, 灵境追踪师 
20172127, 161, 4023, 1034955, 35.4, 9.0, 233, 作为意志和表象的世界 
20172127, 161, 4024, 24756836, 30.3, 9.2, 92, 先知•沙与沫 
20172127, 161, 4025, 3880484, 24.7, 9.4, 36, 务虚笔记 (平装) 
20172127, 162, 4026, 5913472, 48.3, 9.4, 1101, 蒋勋细说红楼梦 
20172127, 162, 4027, 20392523, 55.4, 8.5, 10277, 没有人给他写信的上校 
20172127, 162, 4028, 7056490, 21.5, 9.1, 26, 离骚笺疏 李璟李煜词校注 花外集笺注 
20172127, 162, 4029, 1830600, 40.3, 9.2, 410, 彷徨 
20172127, 162, 4030, 26285194, 42.8, 9.1, 659, 故事新编 
20172127, 162, 4031, 2268837, 33.5, 9.5, 120, 东周列国故事新编（全二册） 
20172127, 162, 4032, 1444145, 28.8, 8.8, 96, 在酒楼上·伤逝·阿金 
20172127, 162, 4033, 25778143, 22.7, 8.6, 41, 示众 
20172127, 162, 4034, 22163516, 46.6, 8.7, 1841, 云雀叫了一整天 
20172127, 162, 4035, 10438947, 29.9, 8.3, 172, 我们都爱桃伯特 
20172127, 162, 4036, 20397330, 47.9, 8.8, 1998, 小李飞刀1：多情剑客无情剑（上中下） 
20172127, 162, 4037, 24882339, 28.5, 8.1, 162, 多情却被无情恼 
20172127, 162, 4038, 3815125, 55.1, 8.8, 6318, 香水 
20172127, 162, 4039, 1390035, 28.7, 9.0, 83, 香水 
20172127, 162, 4040, 1952512, 26.0, 8.0, 113, 仙境之龙-创龙传8-田中芳树传奇动作小说 
20172127, 162, 4041, 1952513, 25.1, 7.9, 104, 黄土飞龙-创龙传7-田中芳树传奇动作小说 
20172127, 162, 4042, 1952511, 25.3, 8.0, 100, 染血之梦-创龙传6-田中芳树传奇动作小说 
20172127, 162, 4043, 1952510, 24.6, 7.8, 104, 蜃景都市-创龙传5-田中芳树传奇动作小说 
20172127, 162, 4044, 4737478, 49.5, 9.3, 1455, 银河英雄传说-全十册 
20172127, 162, 4045, 3187737, 58.0, 8.4, 18635, 占星术杀人魔法 
20172127, 162, 4046, 3615048, 50.1, 8.2, 6578, 异邦骑士 
20172127, 162, 4047, 4898712, 47.5, 8.3, 3594, 奇想·天动 
20172127, 162, 4048, 2252905, 40.2, 9.2, 406, 刑法学 
20172127, 162, 4049, 2231789, 28.7, 9.3, 68, 琅嬛文集 
20172127, 162, 4050, 3518333, 42.4, 8.8, 837, 寻找无双 
20172127, 172, 4276, 16636512, 33.8, 8.7, 233, 二月河文集 康熙大帝 雍正皇帝 乾隆皇帝 （套装共13册） 
20172127, 172, 4277, 3710548, 29.6, 8.4, 150, 曹汝霖一生之回忆 
20172127, 172, 4278, 26312259, 37.6, 8.2, 731, 乌合之众 
20172127, 172, 4279, 1092729, 24.6, 8.3, 70, 沉溺 
20172127, 172, 4280, 25848360, 24.7, 7.6, 126, 何以笙簫默 
20172127, 172, 4281, 4224758, 46.5, 7.3, 15961, 花千骨（上下） 
20172127, 172, 4282, 10768980, 34.4, 7.9, 583, 月亮短歌 
20172127, 172, 4283, 3891855, 43.8, 8.7, 1168, 第56号教室的奇迹 
20172127, 172, 4284, 6397275, 59.7, 9.0, 9783, 此生未完成 
20172127, 172, 4285, 26335158, 28.1, 7.0, 514, 不过，一场生活 
20172127, 172, 4286, 1319893, 40.0, 8.1, 1255, 当和尚遇到钻石 
20172127, 172, 4287, 4186088, 21.9, 8.3, 44, 当和尚遇到钻石II 
20172127, 172, 4288, 2256462, 39.9, 8.1, 1238, 当现在遇到未来 Vol.1 
